Protein.Group,ANOVA_pvalue,eIF4E+ vs. eIF4E- Tukey Test,eIF4E+ vs. eIF4G1+ Tukey Test,eIF4E+ vs. eIF4G1- Tukey Test,eIF4E+ vs. eIF4G2+ Tukey Test,eIF4E+ vs. eIF4G2- Tukey Test,eIF4E+ vs. eIF4G3+ Tukey Test,eIF4E+ vs. eIF4G3- Tukey Test,eIF4E- vs. eIF4G1+ Tukey Test,eIF4E- vs. eIF4G1- Tukey Test,eIF4E- vs. eIF4G2+ Tukey Test,eIF4E- vs. eIF4G2- Tukey Test,eIF4E- vs. eIF4G3+ Tukey Test,eIF4E- vs. eIF4G3- Tukey Test,eIF4G1+ vs. eIF4G1- Tukey Test,eIF4G1+ vs. eIF4G2+ Tukey Test,eIF4G1+ vs. eIF4G2- Tukey Test,eIF4G1+ vs. eIF4G3+ Tukey Test,eIF4G1+ vs. eIF4G3- Tukey Test,eIF4G1- vs. eIF4G2+ Tukey Test,eIF4G1- vs. eIF4G2- Tukey Test,eIF4G1- vs. eIF4G3+ Tukey Test,eIF4G1- vs. eIF4G3- Tukey Test,eIF4G2+ vs. eIF4G2- Tukey Test,eIF4G2+ vs. eIF4G3+ Tukey Test,eIF4G2+ vs. eIF4G3- Tukey Test,eIF4G2- vs. eIF4G3+ Tukey Test,eIF4G2- vs. eIF4G3- Tukey Test,eIF4G3+ vs. eIF4G3- Tukey Test
P51114-FXR1,0.001094732050936224,0.04604419672931026,0.9935772976683525,0.9999999999999999,0.039616680093212064,0.10708804364474056,0.9806542263939919,0.9723005120237154,0.018967737533684192,0.04647897593053607,0.0005611225448747259,0.0011331651753876404,0.01571457935519638,0.014596463466961196,0.9931830852873776,0.09881580444433447,0.2631826973617605,0.9999997097884522,0.9999970957262949,0.039248571770515106,0.10607288883234722,0.9797662119674826,0.9711594606409121,0.9896452933479197,0.12086596922117865,0.13086975595629458,0.31693548023798845,0.34048352456475217,0.9999999995443379
P51116-FXR2,0.0004338288533516941,0.15563746225459696,0.03424161583522234,0.12184899981978181,0.03795739251424768,0.11436463044608214,0.01778482945511406,0.01636658848768191,0.0011958618637677443,0.0032042282124211674,0.0012925956850105003,0.003043989401409042,0.0007322539520218108,0.0006883107846933356,0.9620572245005622,0.9999999967822358,0.97060406128884,0.998910089266408,0.9976772976407797,0.9754717278777794,0.9999999999076766,0.7737648322681521,0.7391371293928397,0.9817062155176074,0.9973599207809869,0.9950060621020446,0.797517627634675,0.763964541448616,0.9999999990165948
P51148-RAB5C,0.0011505613312167776,0.1196001916472752,0.4079200455402776,0.9999999988349627,0.023604919402316904,0.09528854039624712,0.5580466019932147,0.48737277304306637,0.007528846665574518,0.13098991736513999,0.0007501778555603078,0.0021354696662485573,0.01072069212847837,0.009128695295076206,0.37729456461601063,0.39120649160918364,0.9139147205016517,0.9999691128939929,0.9999994931887801,0.02164326536741601,0.08696876425679312,0.5216365998277941,0.4531802435505158,0.9377627308280572,0.27378079871397676,0.322806450400997,0.7890249654870692,0.8517206665682622,0.9999998695677179
P51149-RAB7A,0.004742503123433171,0.35332609360827905,0.41068475898281,0.9949817822412295,0.0790432702147913,0.10056117324899227,0.6076105542866408,0.4032601275444194,0.021279847154598963,0.1534186866328332,0.004580483684439196,0.005613210099671084,0.03478859779419241,0.02084937096182471,0.7578831786103857,0.859268416728423,0.9246665584753385,0.9998354524081706,0.9999999999999513,0.1897704830376139,0.23925786361210466,0.9214281887956859,0.7494568230163077,0.999999011583759,0.6667258479350178,0.8660002903836614,0.7633701671835799,0.9294467233086923,0.9997840930047723
P51151-RAB9A,0.0626572064967113,0.9469498472420885,0.725617578007693,0.9504929249037647,0.3183366806001656,0.7602900928780477,0.45097819061702415,0.30155372544896153,0.24560453183840625,0.4704868590216801,0.08383585496496027,0.2668049946783687,0.12558812905949113,0.07898869412083154,0.9982982704406941,0.9832911506843236,0.9999999991007785,0.9989050940674122,0.9778353121745369,0.8237457435608311,0.999233193453907,0.9368168807911432,0.8025555577394116,0.9748289541215357,0.999965721966211,0.9999999999413085,0.9976888793010541,0.9676344840635277,0.9999139790045063
P51153-RAB13,0.05548888350587927,0.9700167383234144,0.9999999998002942,0.9999954133231637,0.10527968019159739,0.9268596932933695,0.9963673688675608,0.9986040953311136,0.9602518599337323,0.9936002622635928,0.031450154025881916,0.4823536395325585,0.7388327494578365,0.7855036598980891,0.9999805764338915,0.11301395725222907,0.941578722213855,0.99787820983374,0.999277982830836,0.07792163032243138,0.8429904034505296,0.9793064545381125,0.9887740672118053,0.4232666893127678,0.2390493484725602,0.21291204092856297,0.9993277902354072,0.9979975406259138,0.9999999916850358
P51398-DAP3,0.002125255470708562,0.35435134710032146,0.31822023709614156,0.6900092216958621,0.0426715768675191,0.05655746573559883,0.1512431307658163,0.08716586583239883,0.01623758380947793,0.04244927783593144,0.002765068065018861,0.003480127856442583,0.00802717216857518,0.004986527955849307,0.9894483315779415,0.7406489099244358,0.8450427840876071,0.9976101719027097,0.9538022866151716,0.35601295603488403,0.45317977310605795,0.8393300213642277,0.6245176030547472,0.9999968313367583,0.9631367323053758,0.9985446137626499,0.9904251266420776,0.99994528956243,0.9997273551189149
P51452-DUSP3,0.03427133926254759,0.826194341567359,0.9307313400191617,0.9419151963140059,0.8646358040003219,0.8817051533756923,0.9397141469531306,0.07341067181269156,0.29199108228973436,0.3070591899245435,0.23070079250724707,0.24355072231907937,0.30391135387519075,0.012717694161113902,0.999999999966601,0.9999986774394005,0.999999777240852,0.9999999999933267,0.30391824529660527,0.9999948464278782,0.9999987500353391,0.9999999999999994,0.28897475301010767,0.999999999956864,0.999996017343764,0.3799692924394009,0.9999990927398442,0.36159363430052527,0.291997755605113
P51531-SMARCA2,0.1749920442982439,0.9999997870478193,0.8416299357447773,0.6369848748124833,0.9547332499017611,0.9999975166621914,0.9744994670766667,0.9999999831437897,0.8995289124694508,0.7159710555765522,0.9156978354044508,0.9999089380354054,0.9462380407463772,0.9999919335412104,0.9997943210470427,0.341288867437738,0.740499048942624,0.3870721593714789,0.7945730165435008,0.20837306673157163,0.5251706557648522,0.23918751378346248,0.581934105916943,0.9863761138037935,0.9999999720939562,0.9733622016180657,0.994079878175685,0.9999999755967546,0.9865702824933157
P51532-SMARCA4,0.0003764563042152773,0.4956607169606574,0.8914241736468886,0.9995624109394216,0.002589061786143043,0.008653860806252633,0.2596205961046547,0.14943259899938588,0.11112651396699691,0.2983647093945483,0.0003846669960370086,0.0010310138523590417,0.019261308746810868,0.011378923747632608,0.9885680317407954,0.010097989142515917,0.03906768981947806,0.8375879694151831,0.6150678721512348,0.004194242059799458,0.01481318538059695,0.43974756662225345,0.2655516014472572,0.9335996236180104,0.05508016597784626,0.09732676328758771,0.22910913478383454,0.3856987201657942,0.9996651840108807
P51553-IDH3G,0.004923295358996655,0.9961992945633058,0.3867230919217426,0.5132775912210583,0.027453336107169046,0.029723924939498048,0.0756591465191293,0.051455430210070485,0.17680592077830493,0.24735633152046332,0.012482125586529391,0.013459199119041587,0.032964186733917766,0.02271882485629917,0.999987540342495,0.469505217220066,0.5008915789046777,0.8676322469565017,0.7282475626674483,0.3500475273045063,0.37624220016033283,0.7437457867641497,0.5856384162786139,0.9999999994283584,0.9877674992951653,0.999275899488241,0.9923521361046883,0.9997006597641662,0.999974381551237
P51570-GALK1,0.0008962839721706875,0.26539075822076563,0.1434626351304472,0.943959464973368,0.010358281254719048,0.16703973976608266,0.08804281865250574,0.057031314720573545,0.005818797075298421,0.06771544125378737,0.0007136850226634461,0.006643519360586492,0.003858626929278741,0.002712300898703335,0.5076871044972857,0.47168329233105577,0.9999999552027761,0.9998774824233194,0.9933800077275241,0.038169543841841014,0.5690184914303728,0.337504455212551,0.22539970921779973,0.4158782093833614,0.668091388301778,0.83533079251052,0.9992738786466838,0.9842944481163363,0.9999439186363783
P51571-SSR4,0.002206971651293589,0.1213766279630184,0.8582133808584865,0.9995206062250931,0.08050199013151871,0.13684853142853348,0.9930025567074543,0.4028774452717512,0.022227073680535447,0.21950032020207577,0.001896005655022348,0.0028769712795958524,0.04785782099985236,0.007529328275752589,0.6276888456419256,0.41820515172378137,0.6245924624070809,0.9973767774118901,0.9740303153332455,0.044213938061131275,0.07493368448683602,0.9113800212927946,0.23318515827651454,0.9997893792001842,0.20314504617920204,0.8719118044810997,0.3339522894604654,0.9780262397621491,0.7691127147316988
P51572-BCAP31,0.00025206120219207134,0.07353191222816768,0.7597932362985297,0.9954518544568092,0.006942958858802584,0.0153205448182,0.13619508567600214,0.0674694929071542,0.010815272203292814,0.03127099333273464,0.0002267763203649409,0.00039602428940921364,0.001933015769820745,0.0011407320373677532,0.9794393099499039,0.04471719966329324,0.10766717377829904,0.7356750791006101,0.4541189421830787,0.015106445645552413,0.03493298360579511,0.31318360344436036,0.16015315137327002,0.9949609925218504,0.33589527047883694,0.5912367050430682,0.6649367687060086,0.912043717339225,0.9987275716711462
P51580-TPMT,0.024474149853389394,0.8967806800674273,0.4485662131063892,0.9999348866599506,0.15395807775090742,0.7979929892001443,0.470149663587786,0.4926502655763172,0.09995949051134334,0.9781041553000156,0.03172622187708862,0.23779821244310906,0.10596726216558916,0.112440956562189,0.3049815184053333,0.9769641032988888,0.99499642897475,0.9999999999489864,0.9999999931379325,0.09884790458972104,0.6203946748069374,0.32157059930653153,0.3391455825080958,0.7445729201547561,0.970328343933405,0.9623425560738321,0.9966699664441231,0.9978855367143841,0.9999999999427069
P51608-MECP2,0.011371840289392364,0.9995514146585905,0.23199723431661,0.0834553083515035,0.059932587860879405,0.0941270213515022,0.1281174630015025,0.07328012310161736,0.1293731570949761,0.04609165312365482,0.03330799306671883,0.051909534027743676,0.070567552352367,0.040556944193072986,0.9874276439484755,0.9475969825398741,0.9937522191531133,0.9995018415923907,0.9762743194163351,0.9999910499015605,0.9999999920262097,0.9999490468790218,0.9999999862396997,0.9999276859800295,0.99793103242394,0.9999997092180614,0.9999945283686354,0.9999987033864419,0.9997062971770695
P51610-HCFC1,0.0024860017858267707,0.7825569695757394,0.8644266291708439,0.9864168194343758,0.013423811485880233,0.034807497018495503,0.32330125009971833,0.20652432221361505,0.20530460047168164,0.37573968528569146,0.002558480202797142,0.0058628227755703755,0.04831799513101254,0.03027271781168117,0.9991928497049786,0.06932509036347656,0.1886488413343025,0.9297345236491718,0.7848556621534022,0.036312446695687006,0.09862603629255917,0.7161272566036967,0.5213088085088369,0.9892487093222104,0.28956542825401477,0.44007425860596916,0.6489190354636949,0.8341291779968191,0.9998949325281685
P51617-IRAK1,0.01102371429745002,0.13434114426280575,0.990626090253041,0.9893122057287064,0.9730648568336392,0.28123486571526835,0.7281401280300994,0.7123404375420828,0.050423115916762296,0.04927883208427675,0.040914076785255826,0.005799356016557677,0.017475962909242693,0.016846453121246996,0.9999999999999196,0.9999995883047433,0.6258653236444865,0.9826139242318573,0.9790371991380471,0.9999998157048337,0.6354434038139954,0.9845054782395712,0.9812058870176279,0.712861664710553,0.9947964106318543,0.99330215961199,0.9684060043825474,0.9732140416241871,0.9999999999967792
P51636-CAV2,0.14686543611463695,0.999965608010546,0.7368880442059956,0.42341309768454427,0.9918834848067459,0.2114269445431769,0.7686987723725744,0.28351510966445226,0.8793030055100848,0.578679843638976,0.9997253511892844,0.3092074873989107,0.9019225502161815,0.406134704788473,0.9973620207899785,0.982388015423444,0.9064621538985856,0.9999999994720272,0.9666602891590698,0.8004255657025466,0.9978696007701519,0.9952573510149871,0.999925250231133,0.4948454263387122,0.9884267697954481,0.6193054148786403,0.8843781416804839,0.9999943575706044,0.9544858985980492
P51648-ALDH3A2,0.00041345172048581376,0.17659986093049318,0.0968585797432675,0.38084157352081627,0.031381264270671005,0.03654166637639322,0.015402114026117242,0.0124514676277101,0.0029529701745280024,0.0099330804012574,0.0012302687881864394,0.0013814130615716902,0.0007190558493137544,0.0006129601147226715,0.9356494947640308,0.9789963058728259,0.9906394320082327,0.8017602891146465,0.7122193936999027,0.5298237848799419,0.5930220479137343,0.2800063722045798,0.22506823805452325,0.9999999499378669,0.9980904131163828,0.9906326142867345,0.9940584887168176,0.9789839844027904,0.9999992432604363
P51649-ALDH5A1,0.017153247978763428,0.749433690090086,0.9999817433065948,0.3158285492291336,0.6389212978212224,0.9803189276811121,0.33575621213222107,0.17630220021677423,0.8780234156492728,0.04326264093135679,0.10467523910134313,0.32594679582281383,0.04626023674866353,0.023840443336760275,0.2238748703608049,0.49070951510897565,0.9216884834366115,0.23888586052662242,0.12244268098745459,0.9947771824395105,0.7356544161628307,0.9999999998513103,0.9994570199782405,0.9752501450327806,0.9967466600080735,0.9195807037994334,0.762303204407302,0.48724524737527763,0.9989425233424306
P51659-HSD17B4,0.0004992730265271425,0.32145256815325085,0.5413300261132017,0.8802208807394357,0.006188337208540395,0.011903345916485564,0.1253868002673051,0.04400945019587499,0.02681643908611364,0.06400657251659048,0.0005509620275852001,0.0009211375070607986,0.006194014629449018,0.00259894872675126,0.994787773261775,0.06680881560956842,0.139876951187058,0.8926989079386444,0.49438287486225685,0.02794775388019688,0.05769726983639778,0.5590178678274654,0.22600357661488313,0.9982542157596627,0.32114339699555483,0.7134688725428798,0.5857997843332712,0.9456179556830702,0.9863575574489105
P51665-PSMD7,0.0008417754352345866,0.02353118082070671,0.7644014316903599,0.9821546489769302,0.038658911166676635,0.5836585091685772,0.8732490844803806,0.8335607128888345,0.004001644074034916,0.06935710743609791,0.00034968515738564854,0.00278707234855724,0.005203035439374171,0.004687107505509158,0.34359509411954514,0.2743681836714672,0.9999347061324266,0.999993878223155,0.9999998085495845,0.013545542398011423,0.22758523684396037,0.4490015784427326,0.4051309542614563,0.4079312406754696,0.20359992287773565,0.22936568352272413,0.9979601059024545,0.9993319947591985,0.9999999901851124
P51687-SUOX,0.004585865649870722,0.09542203977644448,0.9816278316317502,0.8474185667153472,0.4133717286370391,0.3841679843955125,0.9998760447981471,0.727118000508946,0.282353833573742,0.4929732114383947,0.006273335352933174,0.005826202064942554,0.05848877905044736,0.01270530989708174,0.9992449714530415,0.1464941028856913,0.1344900040809336,0.8946622113457806,0.3138366947911808,0.07677424001347632,0.0704425420912479,0.6603838405348004,0.16959136337031044,0.9999999992232845,0.6019644477575748,0.9972766310652623,0.5667860069168138,0.9949691142849172,0.896478225798772
P51688-SGSH,0.006000560658159721,0.7336340204795271,0.13524886189138052,0.5277852357462882,0.10786992305397258,0.06620471072346468,0.170922560183995,0.14787915531059048,0.017815050723797854,0.07652222612151216,0.014431731898815636,0.009273048389417227,0.02227022231692799,0.01938439806605019,0.920682695103972,0.9999993428806673,0.9985864714041038,0.9999991149498795,0.999999998946505,0.8581352429875477,0.674847828274125,0.964619411875714,0.9399909034494524,0.999879105528331,0.9999142263634062,0.9999934542902725,0.9921601219083404,0.9970748232503321,0.9999999679250993
P51784-USP11,0.006272906116405424,0.14248277119966513,0.9929757306770808,0.2764716715888902,0.4631770080294544,0.6124990858184423,0.9570028080475715,0.8457374301545468,0.3464513292781416,0.9989131325222903,0.01008599881528005,0.01420836705975037,0.4762325294063482,0.6573276096967777,0.5983314387639747,0.1995313496771075,0.2854461520580486,0.9999783365304975,0.9965171718360827,0.018928156963781473,0.027089284376455858,0.7521853594432867,0.9029264144813728,0.9999785356366558,0.1376358626041031,0.08772962901603054,0.1994317302292553,0.12789752422337464,0.9999286508222734
P51798-CLCN7,0.2532161900176312,0.4828264375675603,0.9999999986564925,0.9883182903434785,0.9999999918432358,0.9953260259780271,0.9940687628632617,0.9999999509571631,0.5188415990800366,0.8757111878702155,0.4381690269596735,0.2230034463689642,0.21539555481692008,0.5437777535323709,0.9932030440366159,0.9999995633780207,0.9915755318614494,0.9896298157190286,0.9999999999139407,0.9786296453740949,0.8005869927000742,0.7872493988542952,0.9954873917596262,0.998098654367448,0.99746444655545,0.9999974124671743,0.9999999999982149,0.9879868367810706,0.9854706595852665
P51809-VAMP7,0.04342914064686225,0.8849326957432773,0.9912744332414367,0.9958247751394511,0.6531122079782679,0.09448114612777347,0.9786343529137992,0.9597622081826288,0.5150142952657939,0.5610524812008669,0.15999085089135445,0.019074760473927532,0.4496753586879423,0.3963477218632625,0.9999999939430719,0.9595476989848565,0.2452896618632886,0.9999999022265559,0.9999923895828946,0.9393017995987212,0.21968036303188754,0.9999965987784831,0.9999399838662731,0.6946034614632253,0.980482763790143,0.9912023556270977,0.28819780106885995,0.33081746837309445,0.9999999600249755
P51812-RPS6KA3,0.0018940163511594822,0.17784215663338976,0.7648874011828903,0.9362313410759389,0.04066973583799993,0.07369385190731903,0.3596630182710121,0.23446152318313773,0.024974193266368516,0.04307005863524549,0.0015072079607487687,0.002389907923205037,0.00942667113889073,0.006268439672888704,0.9996974181553041,0.28751271496976427,0.4822162014449759,0.986151697926593,0.9154706125126213,0.16794309426246867,0.2977453976677529,0.890572831434241,0.7282777655567807,0.999537657105576,0.6651688716354165,0.8431920072201262,0.8845700789885964,0.9756918554271542,0.9999117410335525
P51858-HDGF,0.0010667549252336794,0.2291406822869697,0.5807503319254064,0.99996364118886,0.00938094649740695,0.10429621141477818,0.2157561410736064,0.32417900463565896,0.02081296075149308,0.15402976050836004,0.0005943034088027321,0.003903691121151187,0.007294735353905568,0.010734390655857573,0.7471534829975152,0.09744755932638705,0.8016681876687618,0.9775894701030889,0.998562101859218,0.01356467529692651,0.15650660729048138,0.3161338599501763,0.45970284684228,0.5532314414846315,0.2993608377629511,0.1982317777707001,0.9982980502670116,0.9755127337192575,0.9999433764538825
